Sim_ID;Fracture_Case;HF_Case;K_min;K_max;Por_min;Por_max;Pore_pressure;Fracture_length_ft;Fracture_height_ft;Fracture_width_in;Fracture_perm_md;SF_Heat_Perf_kJ
231;SF_BASE_CASE_MQR_003_146;9;0,0001;0,002;0,109;0,314;7000;900;50;0,1;30000;8795,03
232;SF_BASE_CASE_MQR_003_146;9;0,001;0,02;0,00545;0,0157;7000;900;50;0,1;30000;25801,9
233;SF_BASE_CASE_MQR_003_146;9;0,001;0,02;0,0545;0,157;7000;900;50;0,1;30000;37687,59
234;SF_BASE_CASE_MQR_003_146;9;0,001;0,02;0,109;0,314;7000;900;50;0,1;30000;44436,02
235;SF_BASE_CASE_MQR_003_146;9;0,00005;0,001;0,00545;0,0157;9000;900;50;0,1;30000;2209,89
236;SF_BASE_CASE_MQR_003_146;9;0,00005;0,001;0,0545;0,157;9000;900;50;0,1;30000;4648,04
237;SF_BASE_CASE_MQR_003_146;9;0,00005;0,001;0,109;0,314;9000;900;50;0,1;30000;6404,02
238;SF_BASE_CASE_MQR_003_146;9;0,0001;0,002;0,00545;0,0157;9000;900;50;0,1;30000;4428,22
239;SF_BASE_CASE_MQR_003_146;9;0,0001;0,002;0,0545;0,157;9000;900;50;0,1;30000;8228,99
240;SF_BASE_CASE_MQR_003_146;9;0,0001;0,002;0,109;0,314;9000;900;50;0,1;30000;10525,73
241;SF_BASE_CASE_MQR_003_146;9;0,001;0,02;0,00545;0,0157;9000;900;50;0,1;30000;32173,48
242;SF_BASE_CASE_MQR_003_146;9;0,001;0,02;0,0545;0,157;9000;900;50;0,1;30000;46283,7
243;SF_BASE_CASE_MQR_003_146;9;0,001;0,02;0,109;0,314;9000;900;50;0,1;30000;54280,62
244;SF_BASE_CASE_MQR_003_147;10;0,00005;0,001;0,00545;0,0157;5000;1000;50;0,1;30000;1478,31
245;SF_BASE_CASE_MQR_003_147;10;0,00005;0,001;0,0545;0,157;5000;1000;50;0,1;30000;3379,94
246;SF_BASE_CASE_MQR_003_147;10;0,00005;0,001;0,109;0,314;5000;1000;50;0,1;30000;4725,22
247;SF_BASE_CASE_MQR_003_147;10;0,0001;0,002;0,00545;0,0157;5000;1000;50;0,1;30000;2916,54
248;SF_BASE_CASE_MQR_003_147;10;0,0001;0,002;0,0545;0,157;5000;1000;50;0,1;30000;5741,32
249;SF_BASE_CASE_MQR_003_147;10;0,0001;0,002;0,109;0,314;5000;1000;50;0,1;30000;7459,54
250;SF_BASE_CASE_MQR_003_147;10;0,001;0,02;0,00545;0,0157;5000;1000;50;0,1;30000;20056,71
251;SF_BASE_CASE_MQR_003_147;10;0,001;0,02;0,0545;0,157;5000;1000;50;0,1;30000;30455,05
252;SF_BASE_CASE_MQR_003_147;10;0,001;0,02;0,109;0,314;5000;1000;50;0,1;30000;36314,15
253;SF_BASE_CASE_MQR_003_147;10;0,00005;0,001;0,00545;0,0157;7000;1000;50;0,1;30000;2005,56
254;SF_BASE_CASE_MQR_003_147;10;0,00005;0,001;0,0545;0,157;7000;1000;50;0,1;30000;4362,59
255;SF_BASE_CASE_MQR_003_147;10;0,00005;0,001;0,109;0,314;7000;1000;50;0,1;30000;6047,32
256;SF_BASE_CASE_MQR_003_147;10;0,0001;0,002;0,00545;0,0157;7000;1000;50;0,1;30000;3986,84
257;SF_BASE_CASE_MQR_003_147;10;0,0001;0,002;0,0545;0,157;7000;1000;50;0,1;30000;7599,91
258;SF_BASE_CASE_MQR_003_147;10;0,0001;0,002;0,109;0,314;7000;1000;50;0,1;30000;9787,23
259;SF_BASE_CASE_MQR_003_147;10;0,001;0,02;0,00545;0,0157;7000;1000;50;0,1;30000;28132,1
260;SF_BASE_CASE_MQR_003_147;10;0,001;0,02;0,0545;0,157;7000;1000;50;0,1;30000;41578,24
261;SF_BASE_CASE_MQR_003_147;10;0,001;0,02;0,109;0,314;7000;1000;50;0,1;30000;49139,17
262;SF_BASE_CASE_MQR_003_147;10;0,00005;0,001;0,00545;0,0157;9000;1000;50;0,1;30000;2453,69
263;SF_BASE_CASE_MQR_003_147;10;0,00005;0,001;0,0545;0,157;9000;1000;50;0,1;30000;5171,03
264;SF_BASE_CASE_MQR_003_147;10;0,00005;0,001;0,109;0,314;9000;1000;50;0,1;30000;7118,96
265;SF_BASE_CASE_MQR_003_147;10;0,0001;0,002;0,00545;0,0157;9000;1000;50;0,1;30000;4897,18
266;SF_BASE_CASE_MQR_003_147;10;0,0001;0,002;0,0545;0,157;9000;1000;50;0,1;30000;9155,39
267;SF_BASE_CASE_MQR_003_147;10;0,0001;0,002;0,109;0,314;9000;1000;50;0,1;30000;11713,23
268;SF_BASE_CASE_MQR_003_147;10;0,001;0,02;0,00545;0,0157;9000;1000;50;0,1;30000;35064,65
269;SF_BASE_CASE_MQR_003_147;10;0,001;0,02;0,0545;0,157;9000;1000;50;0,1;30000;51032,28
270;SF_BASE_CASE_MQR_003_147;10;0,001;0,02;0,109;0,314;9000;1000;50;0,1;30000;59998,95
271;SF_BASE_CASE_MQR_003_148;11;0,00005;0,001;0,00545;0,0157;5000;100;50;0,1;85000;219,98
272;SF_BASE_CASE_MQR_003_148;11;0,00005;0,001;0,0545;0,157;5000;100;50;0,1;85000;415,55
273;SF_BASE_CASE_MQR_003_148;11;0,00005;0,001;0,109;0,314;5000;100;50;0,1;85000;551,81
274;SF_BASE_CASE_MQR_003_148;11;0,0001;0,002;0,00545;0,0157;5000;100;50;0,1;85000;468,84
275;SF_BASE_CASE_MQR_003_148;11;0,0001;0,002;0,0545;0,157;5000;100;50;0,1;85000;728,22
276;SF_BASE_CASE_MQR_003_148;11;0,0001;0,002;0,109;0,314;5000;100;50;0,1;85000;897,46
277;SF_BASE_CASE_MQR_003_148;11;0,001;0,02;0,00545;0,0157;5000;100;50;0,1;85000;4190,84
278;SF_BASE_CASE_MQR_003_148;11;0,001;0,02;0,0545;0,157;5000;100;50;0,1;85000;5031,33
279;SF_BASE_CASE_MQR_003_148;11;0,001;0,02;0,109;0,314;5000;100;50;0,1;85000;5549,54
280;SF_BASE_CASE_MQR_003_148;11;0,00005;0,001;0,00545;0,0157;7000;100;50;0,1;85000;305,83
281;SF_BASE_CASE_MQR_003_148;11;0,00005;0,001;0,0545;0,157;7000;100;50;0,1;85000;546,15
282;SF_BASE_CASE_MQR_003_148;11;0,00005;0,001;0,109;0,314;7000;100;50;0,1;85000;718,77
283;SF_BASE_CASE_MQR_003_148;11;0,0001;0,002;0,00545;0,0157;7000;100;50;0,1;85000;659,15
284;SF_BASE_CASE_MQR_003_148;11;0,0001;0,002;0,0545;0,157;7000;100;50;0,1;85000;985,83
285;SF_BASE_CASE_MQR_003_148;11;0,0001;0,002;0,109;0,314;7000;100;50;0,1;85000;1197,9
286;SF_BASE_CASE_MQR_003_148;11;0,001;0,02;0,00545;0,0157;7000;100;50;0,1;85000;6004,09
287;SF_BASE_CASE_MQR_003_148;11;0,001;0,02;0,0545;0,157;7000;100;50;0,1;85000;7068,41
288;SF_BASE_CASE_MQR_003_148;11;0,001;0,02;0,109;0,314;7000;100;50;0,1;85000;7724,83
289;SF_BASE_CASE_MQR_003_148;11;0,00005;0,001;0,00545;0,0157;9000;100;50;0,1;85000;379,63
290;SF_BASE_CASE_MQR_003_148;11;0,00005;0,001;0,0545;0,157;9000;100;50;0,1;85000;655,14
291;SF_BASE_CASE_MQR_003_148;11;0,00005;0,001;0,109;0,314;9000;100;50;0,1;85000;856,74
292;SF_BASE_CASE_MQR_003_148;11;0,0001;0,002;0,00545;0,0157;9000;100;50;0,1;85000;823,08
293;SF_BASE_CASE_MQR_003_148;11;0,0001;0,002;0,0545;0,157;9000;100;50;0,1;85000;1203,89
294;SF_BASE_CASE_MQR_003_148;11;0,0001;0,002;0,109;0,314;9000;100;50;0,1;85000;1450,76
295;SF_BASE_CASE_MQR_003_148;11;0,001;0,02;0,00545;0,0157;9000;100;50;0,1;85000;7574,06
296;SF_BASE_CASE_MQR_003_148;11;0,001;0,02;0,0545;0,157;9000;100;50;0,1;85000;8822,75
297;SF_BASE_CASE_MQR_003_148;11;0,001;0,02;0,109;0,314;9000;100;50;0,1;85000;9592,33
298;SF_BASE_CASE_MQR_003_149;12;0,00005;0,001;0,00545;0,0157;5000;200;50;0,1;85000;332,57
299;SF_BASE_CASE_MQR_003_149;12;0,00005;0,001;0,0545;0,157;5000;200;50;0,1;85000;703,97
300;SF_BASE_CASE_MQR_003_149;12;0,00005;0,001;0,109;0,314;5000;200;50;0,1;85000;969,66
301;SF_BASE_CASE_MQR_003_149;12;0,0001;0,002;0,00545;0,0157;5000;200;50;0,1;85000;709,58
302;SF_BASE_CASE_MQR_003_149;12;0,0001;0,002;0,0545;0,157;5000;200;50;0,1;85000;1216,99
303;SF_BASE_CASE_MQR_003_149;12;0,0001;0,002;0,109;0,314;5000;200;50;0,1;85000;1546,72
304;SF_BASE_CASE_MQR_003_149;12;0,001;0,02;0,00545;0,0157;5000;200;50;0,1;85000;5987,78
305;SF_BASE_CASE_MQR_003_149;12;0,001;0,02;0,0545;0,157;5000;200;50;0,1;85000;7614,8
306;SF_BASE_CASE_MQR_003_149;12;0,001;0,02;0,109;0,314;5000;200;50;0,1;85000;8625,97
307;SF_BASE_CASE_MQR_003_149;12;0,00005;0,001;0,00545;0,0157;7000;200;50;0,1;85000;457,91
308;SF_BASE_CASE_MQR_003_149;12;0,00005;0,001;0,0545;0,157;7000;200;50;0,1;85000;912,58
309;SF_BASE_CASE_MQR_003_149;12;0,00005;0,001;0,109;0,314;7000;200;50;0,1;85000;1247,55
310;SF_BASE_CASE_MQR_003_149;12;0,0001;0,002;0,00545;0,0157;7000;200;50;0,1;85000;989,13
311;SF_BASE_CASE_MQR_003_149;12;0,0001;0,002;0,0545;0,157;7000;200;50;0,1;85000;1627,77
312;SF_BASE_CASE_MQR_003_149;12;0,0001;0,002;0,109;0,314;7000;200;50;0,1;85000;2042,79
313;SF_BASE_CASE_MQR_003_149;12;0,001;0,02;0,00545;0,0157;7000;200;50;0,1;85000;8543,91
314;SF_BASE_CASE_MQR_003_149;12;0,001;0,02;0,0545;0,157;7000;200;50;0,1;85000;10603,93
315;SF_BASE_CASE_MQR_003_149;12;0,001;0,02;0,109;0,314;7000;200;50;0,1;85000;11884,66
316;SF_BASE_CASE_MQR_003_149;12;0,00005;0,001;0,00545;0,0157;9000;200;50;0,1;85000;565,14
317;SF_BASE_CASE_MQR_003_149;12;0,00005;0,001;0,0545;0,157;9000;200;50;0,1;85000;1085
318;SF_BASE_CASE_MQR_003_149;12;0,00005;0,001;0,109;0,314;9000;200;50;0,1;85000;1474,19
319;SF_BASE_CASE_MQR_003_149;12;0,0001;0,002;0,00545;0,0157;9000;200;50;0,1;85000;1229,28
320;SF_BASE_CASE_MQR_003_149;12;0,0001;0,002;0,0545;0,157;9000;200;50;0,1;85000;1973,09
321;SF_BASE_CASE_MQR_003_149;12;0,0001;0,002;0,109;0,314;9000;200;50;0,1;85000;2456,69
322;SF_BASE_CASE_MQR_003_149;12;0,001;0,02;0,00545;0,0157;9000;200;50;0,1;85000;10753,89
323;SF_BASE_CASE_MQR_003_149;12;0,001;0,02;0,0545;0,157;9000;200;50;0,1;85000;13170,72
324;SF_BASE_CASE_MQR_003_149;12;0,001;0,02;0,109;0,314;9000;200;50;0,1;85000;14673,01
325;SF_BASE_CASE_MQR_003_150;13;0,00005;0,001;0,00545;0,0157;5000;300;50;0,1;85000;455,28
326;SF_BASE_CASE_MQR_003_150;13;0,00005;0,001;0,0545;0,157;5000;300;50;0,1;85000;1015,04
327;SF_BASE_CASE_MQR_003_150;13;0,00005;0,001;0,109;0,314;5000;300;50;0,1;85000;1419,01
328;SF_BASE_CASE_MQR_003_150;13;0,0001;0,002;0,00545;0,0157;5000;300;50;0,1;85000;959,73
329;SF_BASE_CASE_MQR_003_150;13;0,0001;0,002;0,0545;0,157;5000;300;50;0,1;85000;1738,22
330;SF_BASE_CASE_MQR_003_150;13;0,0001;0,002;0,109;0,314;5000;300;50;0,1;85000;2241,75
331;SF_BASE_CASE_MQR_003_150;13;0,001;0,02;0,00545;0,0157;5000;300;50;0,1;85000;7733,26
332;SF_BASE_CASE_MQR_003_150;13;0,001;0,02;0,0545;0,157;5000;300;50;0,1;85000;10261,77
333;SF_BASE_CASE_MQR_003_150;13;0,001;0,02;0,109;0,314;5000;300;50;0,1;85000;11822,89
334;SF_BASE_CASE_MQR_003_150;13;0,00005;0,001;0,00545;0,0157;7000;300;50;0,1;85000;623,26
335;SF_BASE_CASE_MQR_003_150;13;0,00005;0,001;0,0545;0,157;7000;300;50;0,1;85000;1308,77
336;SF_BASE_CASE_MQR_003_150;13;0,00005;0,001;0,109;0,314;7000;300;50;0,1;85000;1816,73
337;SF_BASE_CASE_MQR_003_150;13;0,0001;0,002;0,00545;0,0157;7000;300;50;0,1;85000;1330,19
338;SF_BASE_CASE_MQR_003_150;13;0,0001;0,002;0,0545;0,157;7000;300;50;0,1;85000;2312,43
339;SF_BASE_CASE_MQR_003_150;13;0,0001;0,002;0,109;0,314;7000;300;50;0,1;85000;2946,27
340;SF_BASE_CASE_MQR_003_150;13;0,001;0,02;0,00545;0,0157;7000;300;50;0,1;85000;10999,42
341;SF_BASE_CASE_MQR_003_150;13;0,001;0,02;0,0545;0,157;7000;300;50;0,1;85000;14205,83
342;SF_BASE_CASE_MQR_003_150;13;0,001;0,02;0,109;0,314;7000;300;50;0,1;85000;16184,79
343;SF_BASE_CASE_MQR_003_150;13;0,00005;0,001;0,00545;0,0157;9000;300;50;0,1;85000;766,77
344;SF_BASE_CASE_MQR_003_150;13;0,00005;0,001;0,0545;0,157;9000;300;50;0,1;85000;1550,67
345;SF_BASE_CASE_MQR_003_150;13;0,00005;0,001;0,109;0,314;9000;300;50;0,1;85000;2139,16
346;SF_BASE_CASE_MQR_003_150;13;0,0001;0,002;0,00545;0,0157;9000;300;50;0,1;85000;1647,71
347;SF_BASE_CASE_MQR_003_150;13;0,0001;0,002;0,0545;0,157;9000;300;50;0,1;85000;2793,8
348;SF_BASE_CASE_MQR_003_150;13;0,0001;0,002;0,109;0,314;9000;300;50;0,1;85000;3531,45
349;SF_BASE_CASE_MQR_003_150;13;0,001;0,02;0,00545;0,0157;9000;300;50;0,1;85000;13817,58
350;SF_BASE_CASE_MQR_003_150;13;0,001;0,02;0,0545;0,157;9000;300;50;0,1;85000;17584,52
351;SF_BASE_CASE_MQR_003_150;13;0,001;0,02;0,109;0,314;9000;300;50;0,1;85000;19912,92
352;SF_BASE_CASE_MQR_003_151;14;0,00005;0,001;0,00545;0,0157;5000;400;50;0,1;85000;587,42
353;SF_BASE_CASE_MQR_003_151;14;0,00005;0,001;0,0545;0,157;5000;400;50;0,1;85000;1332,49
354;SF_BASE_CASE_MQR_003_151;14;0,00005;0,001;0,109;0,314;5000;400;50;0,1;85000;1870,31
355;SF_BASE_CASE_MQR_003_151;14;0,0001;0,002;0,00545;0,0157;5000;400;50;0,1;85000;1216,71
356;SF_BASE_CASE_MQR_003_151;14;0,0001;0,002;0,0545;0,157;5000;400;50;0,1;85000;2266,89
357;SF_BASE_CASE_MQR_003_151;14;0,0001;0,002;0,109;0,314;5000;400;50;0,1;85000;2941,62
358;SF_BASE_CASE_MQR_003_151;14;0,001;0,02;0,00545;0,0157;5000;400;50;0,1;85000;9473,58
359;SF_BASE_CASE_MQR_003_151;14;0,001;0,02;0,0545;0,157;5000;400;50;0,1;85000;12973,78
360;SF_BASE_CASE_MQR_003_151;14;0,001;0,02;0,109;0,314;5000;400;50;0,1;85000;15105
361;SF_BASE_CASE_MQR_003_151;14;0,00005;0,001;0,00545;0,0157;7000;400;50;0,1;85000;801,86
362;SF_BASE_CASE_MQR_003_151;14;0,00005;0,001;0,0545;0,157;7000;400;50;0,1;85000;1715,55
363;SF_BASE_CASE_MQR_003_151;14;0,00005;0,001;0,109;0,314;7000;400;50;0,1;85000;2390,78
364;SF_BASE_CASE_MQR_003_151;14;0,0001;0,002;0,00545;0,0157;7000;400;50;0,1;85000;1680,39
365;SF_BASE_CASE_MQR_003_151;14;0,0001;0,002;0,0545;0,157;7000;400;50;0,1;85000;3008,15
366;SF_BASE_CASE_MQR_003_151;14;0,0001;0,002;0,109;0,314;7000;400;50;0,1;85000;3858,47
367;SF_BASE_CASE_MQR_003_151;14;0,001;0,02;0,00545;0,0157;7000;400;50;0,1;85000;13435,74
368;SF_BASE_CASE_MQR_003_151;14;0,001;0,02;0,0545;0,157;7000;400;50;0,1;85000;17894,76
369;SF_BASE_CASE_MQR_003_151;14;0,001;0,02;0,109;0,314;7000;400;50;0,1;85000;20602,41
370;SF_BASE_CASE_MQR_003_151;14;0,00005;0,001;0,00545;0,0157;9000;400;50;0,1;85000;984,8
371;SF_BASE_CASE_MQR_003_151;14;0,00005;0,001;0,0545;0,157;9000;400;50;0,1;85000;2030,07
372;SF_BASE_CASE_MQR_003_151;14;0,00005;0,001;0,109;0,314;9000;400;50;0,1;85000;2812,25
373;SF_BASE_CASE_MQR_003_151;14;0,0001;0,002;0,00545;0,0157;9000;400;50;0,1;85000;2076,88
374;SF_BASE_CASE_MQR_003_151;14;0,0001;0,002;0,0545;0,157;9000;400;50;0,1;85000;3629,7
375;SF_BASE_CASE_MQR_003_151;14;0,0001;0,002;0,109;0,314;9000;400;50;0,1;85000;4616,26
376;SF_BASE_CASE_MQR_003_151;14;0,001;0,02;0,00545;0,0157;9000;400;50;0,1;85000;16853,31
377;SF_BASE_CASE_MQR_003_151;14;0,001;0,02;0,0545;0,157;9000;400;50;0,1;85000;22099,7
378;SF_BASE_CASE_MQR_003_151;14;0,001;0,02;0,109;0,314;9000;400;50;0,1;85000;25291,42
379;SF_BASE_CASE_MQR_003_152;15;0,00005;0,001;0,00545;0,0157;5000;500;50;0,1;85000;732,45
380;SF_BASE_CASE_MQR_003_152;15;0,00005;0,001;0,0545;0,157;5000;500;50;0,1;85000;1666,17
381;SF_BASE_CASE_MQR_003_152;15;0,00005;0,001;0,109;0,314;5000;500;50;0,1;85000;2340,78
382;SF_BASE_CASE_MQR_003_152;15;0,0001;0,002;0,00545;0,0157;5000;500;50;0,1;85000;1495,99
383;SF_BASE_CASE_MQR_003_152;15;0,0001;0,002;0,0545;0,157;5000;500;50;0,1;85000;2832,15
384;SF_BASE_CASE_MQR_003_152;15;0,0001;0,002;0,109;0,314;5000;500;50;0,1;85000;3679,03
385;SF_BASE_CASE_MQR_003_152;15;0,001;0,02;0,00545;0,0157;5000;500;50;0,1;85000;11308,28
386;SF_BASE_CASE_MQR_003_152;15;0,001;0,02;0,0545;0,157;5000;500;50;0,1;85000;15908,38
387;SF_BASE_CASE_MQR_003_152;15;0,001;0,02;0,109;0,314;5000;500;50;0,1;85000;18651,66
388;SF_BASE_CASE_MQR_003_152;15;0,00005;0,001;0,00545;0,0157;7000;500;50;0,1;85000;998,33
389;SF_BASE_CASE_MQR_003_152;15;0,00005;0,001;0,0545;0,157;7000;500;50;0,1;85000;2145,29
390;SF_BASE_CASE_MQR_003_152;15;0,00005;0,001;0,109;0,314;7000;500;50;0,1;85000;2990,9
391;SF_BASE_CASE_MQR_003_152;15;0,0001;0,002;0,00545;0,0157;7000;500;50;0,1;85000;2060,43
392;SF_BASE_CASE_MQR_003_152;15;0,0001;0,002;0,0545;0,157;7000;500;50;0,1;85000;3754,78
393;SF_BASE_CASE_MQR_003_152;15;0,0001;0,002;0,109;0,314;7000;500;50;0,1;85000;4824,3
394;SF_BASE_CASE_MQR_003_152;15;0,001;0,02;0,00545;0,0157;7000;500;50;0,1;85000;15997,97
395;SF_BASE_CASE_MQR_003_152;15;0,001;0,02;0,0545;0,157;7000;500;50;0,1;85000;21879,84
396;SF_BASE_CASE_MQR_003_152;15;0,001;0,02;0,109;0,314;7000;500;50;0,1;85000;25379,07
397;SF_BASE_CASE_MQR_003_152;15;0,00005;0,001;0,00545;0,0157;9000;500;50;0,1;85000;1224,9
398;SF_BASE_CASE_MQR_003_152;15;0,00005;0,001;0,0545;0,157;9000;500;50;0,1;85000;2538,36
399;SF_BASE_CASE_MQR_003_152;15;0,00005;0,001;0,109;0,314;9000;500;50;0,1;85000;3517,42
400;SF_BASE_CASE_MQR_003_152;15;0,0001;0,002;0,00545;0,0157;9000;500;50;0,1;85000;2542,34
401;SF_BASE_CASE_MQR_003_152;15;0,0001;0,002;0,0545;0,157;9000;500;50;0,1;85000;4528,18
402;SF_BASE_CASE_MQR_003_152;15;0,0001;0,002;0,109;0,314;9000;500;50;0,1;85000;5771,9
403;SF_BASE_CASE_MQR_003_152;15;0,001;0,02;0,00545;0,0157;9000;500;50;0,1;85000;20036,68
404;SF_BASE_CASE_MQR_003_152;15;0,001;0,02;0,0545;0,157;9000;500;50;0,1;85000;26973,99
405;SF_BASE_CASE_MQR_003_152;15;0,001;0,02;0,109;0,314;9000;500;50;0,1;85000;31108,21
406;SF_BASE_CASE_MQR_003_153;16;0,00005;0,001;0,00545;0,0157;5000;600;50;0,1;85000;889,07
407;SF_BASE_CASE_MQR_003_153;16;0,00005;0,001;0,0545;0,157;5000;600;50;0,1;85000;2019,17
408;SF_BASE_CASE_MQR_003_153;16;0,00005;0,001;0,109;0,314;5000;600;50;0,1;85000;2833,1
409;SF_BASE_CASE_MQR_003_153;16;0,0001;0,002;0,00545;0,0157;5000;600;50;0,1;85000;1790,65
410;SF_BASE_CASE_MQR_003_153;16;0,0001;0,002;0,0545;0,157;5000;600;50;0,1;85000;3431,62
411;SF_BASE_CASE_MQR_003_153;16;0,0001;0,002;0,109;0,314;5000;600;50;0,1;85000;4458,18
412;SF_BASE_CASE_MQR_003_153;16;0,001;0,02;0,00545;0,0157;5000;600;50;0,1;85000;13164,27
413;SF_BASE_CASE_MQR_003_153;16;0,001;0,02;0,0545;0,157;5000;600;50;0,1;85000;18938,16
414;SF_BASE_CASE_MQR_003_153;16;0,001;0,02;0,109;0,314;5000;600;50;0,1;85000;22323,6
415;SF_BASE_CASE_MQR_003_153;16;0,00005;0,001;0,00545;0,0157;7000;600;50;0,1;85000;1210,25
416;SF_BASE_CASE_MQR_003_153;16;0,00005;0,001;0,0545;0,157;7000;600;50;0,1;85000;2602,16
417;SF_BASE_CASE_MQR_003_153;16;0,00005;0,001;0,109;0,314;7000;600;50;0,1;85000;3621,13
418;SF_BASE_CASE_MQR_003_153;16;0,0001;0,002;0,00545;0,0157;7000;600;50;0,1;85000;2460,18
419;SF_BASE_CASE_MQR_003_153;16;0,0001;0,002;0,0545;0,157;7000;600;50;0,1;85000;4546,76
420;SF_BASE_CASE_MQR_003_153;16;0,0001;0,002;0,109;0,314;7000;600;50;0,1;85000;5845,6
421;SF_BASE_CASE_MQR_003_153;16;0,001;0,02;0,00545;0,0157;7000;600;50;0,1;85000;18582,93
422;SF_BASE_CASE_MQR_003_153;16;0,001;0,02;0,0545;0,157;7000;600;50;0,1;85000;25980,09
423;SF_BASE_CASE_MQR_003_153;16;0,001;0,02;0,109;0,314;7000;600;50;0,1;85000;30316,64
424;SF_BASE_CASE_MQR_003_153;16;0,00005;0,001;0,00545;0,0157;9000;600;50;0,1;85000;1483,85
425;SF_BASE_CASE_MQR_003_153;16;0,00005;0,001;0,0545;0,157;9000;600;50;0,1;85000;3081,47
426;SF_BASE_CASE_MQR_003_153;16;0,00005;0,001;0,109;0,314;9000;600;50;0,1;85000;4259,35
427;SF_BASE_CASE_MQR_003_153;16;0,0001;0,002;0,00545;0,0157;9000;600;50;0,1;85000;3031,45
428;SF_BASE_CASE_MQR_003_153;16;0,0001;0,002;0,0545;0,157;9000;600;50;0,1;85000;5480,01
429;SF_BASE_CASE_MQR_003_153;16;0,0001;0,002;0,109;0,314;9000;600;50;0,1;85000;6994,28
430;SF_BASE_CASE_MQR_003_153;16;0,001;0,02;0,00545;0,0157;9000;600;50;0,1;85000;23242,63
431;SF_BASE_CASE_MQR_003_153;16;0,001;0,02;0,0545;0,157;9000;600;50;0,1;85000;31983,84
432;SF_BASE_CASE_MQR_003_153;16;0,001;0,02;0,109;0,314;9000;600;50;0,1;85000;37116,27
433;SF_BASE_CASE_MQR_003_154;17;0,00005;0,001;0,00545;0,0157;5000;700;50;0,1;85000;1036,83
434;SF_BASE_CASE_MQR_003_154;17;0,00005;0,001;0,0545;0,157;5000;700;50;0,1;85000;2373,78
435;SF_BASE_CASE_MQR_003_154;17;0,00005;0,001;0,109;0,314;5000;700;50;0,1;85000;3332,92
436;SF_BASE_CASE_MQR_003_154;17;0,0001;0,002;0,00545;0,0157;5000;700;50;0,1;85000;2077,07
437;SF_BASE_CASE_MQR_003_154;17;0,0001;0,002;0,0545;0,157;5000;700;50;0,1;85000;4030,24
438;SF_BASE_CASE_MQR_003_154;17;0,0001;0,002;0,109;0,314;5000;700;50;0,1;85000;5245,6
439;SF_BASE_CASE_MQR_003_154;17;0,001;0,02;0,00545;0,0157;5000;700;50;0,1;85000;14940,84
440;SF_BASE_CASE_MQR_003_154;17;0,001;0,02;0,0545;0,157;5000;700;50;0,1;85000;21886,6
441;SF_BASE_CASE_MQR_003_154;17;0,001;0,02;0,109;0,314;5000;700;50;0,1;85000;25919,06
442;SF_BASE_CASE_MQR_003_154;17;0,00005;0,001;0,00545;0,0157;7000;700;50;0,1;85000;1409,16
443;SF_BASE_CASE_MQR_003_154;17;0,00005;0,001;0,0545;0,157;7000;700;50;0,1;85000;3058,78
444;SF_BASE_CASE_MQR_003_154;17;0,00005;0,001;0,109;0,314;7000;700;50;0,1;85000;4258,81
445;SF_BASE_CASE_MQR_003_154;17;0,0001;0,002;0,00545;0,0157;7000;700;50;0,1;85000;2848,41
446;SF_BASE_CASE_MQR_003_154;17;0,0001;0,002;0,0545;0,157;7000;700;50;0,1;85000;5335,43
447;SF_BASE_CASE_MQR_003_154;17;0,0001;0,002;0,109;0,314;7000;700;50;0,1;85000;6874,87
448;SF_BASE_CASE_MQR_003_154;17;0,001;0,02;0,00545;0,0157;7000;700;50;0,1;85000;21049,77
449;SF_BASE_CASE_MQR_003_154;17;0,001;0,02;0,0545;0,157;7000;700;50;0,1;85000;29969,41
450;SF_BASE_CASE_MQR_003_154;17;0,001;0,02;0,109;0,314;7000;700;50;0,1;85000;35142,87
451;SF_BASE_CASE_MQR_003_154;17;0,00005;0,001;0,00545;0,0157;9000;700;50;0,1;85000;1726,13
452;SF_BASE_CASE_MQR_003_154;17;0,00005;0,001;0,0545;0,157;9000;700;50;0,1;85000;3621,87
453;SF_BASE_CASE_MQR_003_154;17;0,00005;0,001;0,109;0,314;9000;700;50;0,1;85000;5008,09
454;SF_BASE_CASE_MQR_003_154;17;0,0001;0,002;0,00545;0,0157;9000;700;50;0,1;85000;3505,84
455;SF_BASE_CASE_MQR_003_154;17;0,0001;0,002;0,0545;0,157;9000;700;50;0,1;85000;6428,33
456;SF_BASE_CASE_MQR_003_154;17;0,0001;0,002;0,109;0,314;9000;700;50;0,1;85000;8224,14
457;SF_BASE_CASE_MQR_003_154;17;0,001;0,02;0,00545;0,0157;9000;700;50;0,1;85000;26297,85
458;SF_BASE_CASE_MQR_003_154;17;0,001;0,02;0,0545;0,157;9000;700;50;0,1;85000;36853,33
459;SF_BASE_CASE_MQR_003_154;17;0,001;0,02;0,109;0,314;9000;700;50;0,1;85000;42982,04
460;SF_BASE_CASE_MQR_003_155;18;0,00005;0,001;0,00545;0,0157;5000;800;50;0,1;85000;1182,87
461;SF_BASE_CASE_MQR_003_155;18;0,00005;0,001;0,0545;0,157;5000;800;50;0,1;85000;2716,89
462;SF_BASE_CASE_MQR_003_155;18;0,00005;0,001;0,109;0,314;5000;800;50;0,1;85000;3816,48
463;SF_BASE_CASE_MQR_003_155;18;0,0001;0,002;0,00545;0,0157;5000;800;50;0,1;85000;2358,1
